試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,1,,山田脩造,4,■,■,■,■,nan,9,3,0,33.3,33.3,0.75,2,1,0,50.0,1,0.25,10,0,2,3,2.5,20,5,6,40.0,4
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,2,,山近哲,4,■,■,■,■,nan,9,7,0,77.8,77.8,1.75,0,0,0,-,2,0.50,10,2,1,2,22.5,0,0,0,-,11
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,3,,クレクバルトシュ,4,■,■,■,■,nan,46,27,3,58.7,52.2,6.75,15,7,2,46.7,2,0.50,16,5,1,5,37.5,0,0,0,-,34
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,5,,前田一誠,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,20,0,1,4,3.8,0,0,0,-,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,6,,近裕崇,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,9,,ユンボンウ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,11,,傳田亮太,4,■,■,■,■,nan,11,6,0,54.5,54.5,1.50,0,0,0,-,2,0.50,6,0,1,0,-4.2,0,0,0,-,8
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,20,,川口太一,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,0,2,16.7,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,21,,永露元稀,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,1,1,14.3,0,0,0,-,1
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,22,,高梨健太,4,■,■,■,■,nan,28,16,0,57.1,57.1,4.00,5,3,0,60.0,0,-,22,0,5,5,0.0,17,10,4,70.6,16
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,20,1,82.0,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-11-01,ウルフドッグス名古屋,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,104,59,3,56.7,53.8,14.75,22,11,2,50.0,7,1.75,96,8,13,22,10.7,68,35,13,61.0,74
