試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-11-15,ウルフドッグス名古屋,1,,山田脩造,5,■,■,■,■,■,13,5,2,0.38461538461538464,0.23076923076923078,1.00,0,0,0,-,1,0.20,16,0,4,1,-4.7,23,5,9,41.3,,,,,,,,
2020-11-15,ウルフドッグス名古屋,2,,山近哲,5,■,■,■,■,■,12,11,0,0.9166666666666666,0.9166666666666666,2.20,0,0,0,-,1,0.20,10,0,1,1,0.0,2,0,0,0.0,,,,,,,,
2020-11-15,ウルフドッグス名古屋,3,,クレクバルトシュ,5,■,■,■,■,■,60,33,4,0.55,0.48333333333333334,6.60,28,13,2,46.4,1,0.20,20,1,9,3,-2.5,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,5,,前田一誠,5,■,■,■,■,■,2,0,0,0.0,0.0,-,0,0,0,-,1,0.20,18,0,1,3,2.8,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,6,,近裕崇,5,■,■,■,■,■,12,10,0,0.8333333333333334,0.8333333333333334,2.00,0,0,0,-,3,0.60,22,0,3,5,2.3,2,0,2,50.0,,,,,,,,
2020-11-15,ウルフドッグス名古屋,7,,白岩直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,8,,神谷雄飛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,9,,ユンボンウ,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,14,,椿山竜介,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,21,,永露元稀,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,10,1,0,3,17.5,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,22,,高梨健太,5,■,■,■,■,■,34,15,0,0.4411764705882353,0.4411764705882353,3.00,3,3,0,100.0,5,1.00,14,0,6,1,-8.9,34,21,5,69.1,,,,,,,,
2020-11-15,ウルフドッグス名古屋,24,L,小川智大,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,21,7,76.6,,,,,,,,
2020-11-15,ウルフドッグス名古屋,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-15,ウルフドッグス名古屋,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,133,74,6,0.556390977443609,0.5112781954887218,14.80,31,16,2,51.6,12,2.40,114,2,25,18,0.2,93,47,23,62.9,134,65,9,48.5,8,1.60,6.5,61.5
