試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,1,,石井美樹,3,■,■,■,nan,nan,18,7,0,38.9,38.9,2.33,0,0,0,-,1,0.33,16,1,0,7,17.2,18,10,0,55.6,9
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,2,,古藤千鶴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,3,,鶴田桂子,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,4,,先野久美子,3,■,■,■,nan,nan,12,8,1,66.7,58.3,2.67,0,0,0,-,0,-,8,1,1,1,13.1,1,1,0,100.0,9
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,6,,狩野舞子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,7,,狩野美雪,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,8,,大村加奈子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,9,,平井香菜子,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,1,0.33,7,0,1,4,14.3,0,0,0,-,5
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,10,L,佐野優子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,11,0,84.6,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,11,,エリザンジェラオリヴェイラ,3,■,■,■,nan,nan,45,21,3,46.7,40.0,7.00,27,14,2,51.9,1,0.33,12,1,3,2,10.8,0,0,0,-,23
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,12,,筒井視穂子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,1,0,0,25.0,0,0,0,-,1
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,16,,浅津ゆうこ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,18,L,新鍋理沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,22,,石田瑞穂,3,■,■,■,nan,nan,26,13,2,50.0,42.3,4.33,5,1,0,20.0,0,-,17,1,0,9,17.9,26,17,0,65.4,14
2010-01-17,久光製薬スプリングス,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,112,53,6,47.3,42.0,17.67,32,15,2,46.9,3,1.00,74,5,5,26,14.7,59,40,0,67.8,61
