試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,1,,松本慶彦,3,■,■,■,nan,nan,7,1,0,14.3,14.3,0.33,0,0,0,-,2,0.67,14,0,0,6,10.7,2,0,0,0.0,3
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,3,,宮原貴人,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,4,,高野直哉,3,■,■,■,nan,nan,12,7,1,58.3,50.0,2.33,0,0,0,-,0,-,5,0,3,0,-15.0,7,3,0,42.9,7
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,7,,出耒田敬,3,■,■,■,nan,nan,5,3,0,60.0,60.0,1.00,0,0,0,-,3,1.00,10,0,0,3,7.5,1,1,0,100.0,6
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,8,,佐川翔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,9,,モーリストーレス,3,■,■,■,nan,nan,30,13,2,43.3,36.7,4.33,9,6,1,66.7,1,0.33,14,1,4,6,10.7,0,0,0,-,15
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,10,,千々木駿介,3,■,■,■,nan,nan,23,15,4,65.2,47.8,5.00,7,5,2,71.4,1,0.33,15,3,2,2,20.0,18,8,5,58.3,19
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,11,,関田誠大,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,3,1.00,10,0,0,0,0.0,0,0,0,-,3
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,12,,小池勇輝,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,6,4,0,66.7,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,14,,山口頌平,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,16,L,今富稜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,20,L,山本智大,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,4,3,45.8,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,21,,竹元裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,23,,鵜野幸也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-02-09,堺ブレイザーズ,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,79,40,7,50.6,41.8,13.33,16,11,3,68.8,10,3.33,74,4,10,18,8.1,46,20,8,52.2,54
