試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-22,2,,浜崎勇矢,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,7,1,0,1,17.9,0,0,0,-
2019-12-22,3,,奥村航,3,■,■,■,,,18,9,1,0.5,0.4444444444444444,3.00,5,5,0,100.0,2,0.67,6,0,1,3,8.3,0,0,0,-
2019-12-22,4,,阿部航平,3,□,■,■,,,9,6,1,0.6666666666666666,0.5555555555555556,2.00,0,0,0,-,2,0.67,9,0,2,2,0.0,0,0,0,-
2019-12-22,5,,廣瀬優希,3,■,■,■,,,10,7,1,0.7,0.6,2.33,0,0,0,-,6,2.00,9,3,1,3,38.9,2,0,1,25.0
2019-12-22,6,,瀧澤陽紀,3,■,■,■,,,13,8,1,0.6153846153846154,0.5384615384615384,2.67,2,2,0,100.0,1,0.33,8,0,0,2,6.2,6,2,2,50.0
2019-12-22,8,,曹海倫,1,■,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2019-12-22,9,,小針幸,3,■,■,■,,,9,4,0,0.4444444444444444,0.4444444444444444,1.33,0,0,0,-,0,-,16,2,0,7,23.4,8,4,2,62.5
2019-12-22,12,,土井友登,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,6,1,1,3,25.0,0,0,0,-
2019-12-22,15,L,野島透,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,5,4,58.3
2019-12-22,17,L,桝谷周呈,3,〇,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-22,19,,内海聡太,1,,,□,,,4,1,0,0.25,0.25,1.00,1,0,0,0.0,0,-,1,0,1,0,-25.0,5,2,1,50.0
2019-12-22,21,,佐藤隼一,3,□,□,□,,,5,0,0,0.0,0.0,-,1,0,0,0.0,0,-,6,0,1,4,12.5,0,0,0,-
2019-12-22,22,,関谷拓巳,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,1,75.0
2019-12-22,26,,鈴木匡教,2,,□,□,,,5,2,0,0.4,0.4,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-22,チーム合計,チーム合計,チーム合計,3,,,,,,75,38,4,0.5066666666666667,0.4533333333333333,12.67,9,7,0,77.8,11,3.67,73,7,7,26,16.1,35,14,11,55.7
