試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-02,1,,栗田楓,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-02-02,2,L,吉岡みなみ,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,5,0,71.4
2020-02-02,3,,鈴木日葵,3,■,■,■,,,16,6,0,0.375,0.375,2.00,0,0,0,-,0,-,12,1,0,2,12.5,0,0,0,-
2020-02-02,5,,田中瑠奈,3,■,■,■,,,27,5,1,0.18518518518518517,0.14814814814814814,1.67,2,0,0,0.0,2,0.67,15,0,1,4,5.0,13,8,2,69.2
2020-02-02,6,,古市彩音,3,■,■,■,,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,2,0.67,9,0,0,3,8.3,0,0,0,-
2020-02-02,7,,寺坂茜,3,□,□,□,,,10,1,1,0.1,0.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,8,,斉藤千佳,3,■,■,■,,,31,10,1,0.3225806451612903,0.2903225806451613,3.33,0,0,0,-,1,0.33,11,0,0,1,2.3,0,0,0,-
2020-02-02,9,,上地野乃香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,10,,新井祥,2,■,■,,,,14,3,1,0.21428571428571427,0.14285714285714285,1.50,0,0,0,-,0,-,10,0,1,3,5.0,14,6,5,60.7
2020-02-02,11,,坂本陽菜,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2020-02-02,13,,愛宕諒子,1,,,□,,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-02,14,,伊藤きわ美,3,□,□,■,,,31,11,1,0.3548387096774194,0.3225806451612903,3.67,0,0,0,-,1,0.33,7,1,0,1,17.9,10,6,1,65.0
2020-02-02,15,,石川梨奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,16,,安福若菜,3,■,■,■,,,24,9,2,0.375,0.2916666666666667,3.00,0,0,0,-,2,0.67,6,0,1,0,-4.2,0,0,0,-
2020-02-02,チーム合計,チーム合計,チーム合計,3,,,,,,158,47,7,0.2974683544303797,0.25316455696202533,15.67,2,0,0,0.0,8,2.67,74,2,3,14,6.4,45,26,8,66.7
