試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-27,1,,貞包里穂,4,■,■,■,■,nan,39,14,2,0.358974358974359,0.3076923076923077,3.50,2,0,0,0.0,1,0.25,14,1,0,7,19.6,21,1,4,14.3
2019-10-27,4,,浅津ゆうこ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,6,,金杉由香,4,■,■,■,■,nan,48,12,4,0.25,0.16666666666666666,3.00,7,3,2,42.9,1,0.25,11,0,4,6,4.5,46,13,16,45.7
2019-10-27,7,,堀込奈央,4,■,■,■,■,nan,1,1,0,1.0,1.0,0.25,0,0,0,-,0,-,13,0,2,4,3.8,0,0,0,-
2019-10-27,8,,片下恭子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,9,,吉岡可奈,4,■,■,■,■,nan,17,7,0,0.4117647058823529,0.4117647058823529,1.75,0,0,0,-,3,0.75,14,1,3,5,10.7,0,0,0,-
2019-10-27,10,,脇田美怜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,11,,マライブナ,3,■,■,■,nan,nan,25,6,6,0.24,0.0,2.00,7,0,3,0.0,0,-,8,0,0,4,12.5,0,0,0,-
2019-10-27,13,,田中咲希,2,nan,nan,□,■,nan,12,5,0,0.4166666666666667,0.4166666666666667,2.50,0,0,0,-,0,-,4,0,1,2,6.2,5,2,3,70.0
2019-10-27,14,,高木理江,4,■,■,■,■,nan,18,4,1,0.2222222222222222,0.16666666666666666,1.00,1,0,0,0.0,0,-,15,1,0,4,13.3,0,0,0,-
2019-10-27,15,,大元朱菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,17,,中本葉月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,18,L,溝口由利香,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,2,4,30.8
2019-10-27,19,,兒島晴香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-27,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,160,49,13,0.30625,0.225,12.25,17,3,5,17.6,5,1.25,79,3,10,32,10.8,85,18,27,37.1
