試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-14,1,,山田脩造,2,,■,■,,,13,6,1,0.46153846153846156,0.38461538461538464,3.00,0,0,0,-,0,-,5,0,1,0,-5.0,20,5,7,42.5
2019-12-14,2,,山近哲,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,4,,内山正平,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,5,,前田一誠,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2019-12-14,7,,白岩直也,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,2,33.3
2019-12-14,10,L,古賀幸一郎,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,3,72.2
2019-12-14,11,,傳田亮太,3,■,■,■,,,10,4,0,0.4,0.4,1.33,0,0,0,-,1,0.33,9,1,1,3,16.7,2,1,0,50.0
2019-12-14,12,,高松卓矢,1,■,,,,,10,2,1,0.2,0.1,2.00,0,0,0,-,0,-,2,0,1,0,-12.5,7,4,2,71.4
2019-12-14,14,,椿山竜介,2,□,□,,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-14,16,,ガスパリーニミティア,3,■,■,■,,,34,17,5,0.5,0.35294117647058826,5.67,15,7,3,46.7,0,-,10,1,5,1,0.0,0,0,0,-
2019-12-14,21,,永露元稀,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,1,6,15.6,0,0,0,-
2019-12-14,22,,高梨健太,3,■,■,■,,,20,11,1,0.55,0.5,3.67,3,3,0,100.0,1,0.33,10,1,3,1,5.0,27,7,10,44.4
2019-12-14,24,L,小川智大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,25,,劉鴻杰,3,■,■,■,,,11,2,0,0.18181818181818182,0.18181818181818182,0.67,1,1,0,100.0,1,0.33,9,0,1,4,8.3,0,0,0,-
2019-12-14,チーム合計,チーム合計,チーム合計,3,,,,,,101,42,8,0.4158415841584158,0.33663366336633666,14.00,19,11,3,57.9,3,1.00,57,3,13,16,6.6,68,22,24,50.0
