試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,大分三好ヴァイセアドラー,4,,勝将哉,3,■,■,■,nan,nan,11,2,0,0.18181818181818182,0.18181818181818182,0.67,4,2,0,50.0,0,-,8,0,1,0,-3.1,15,3,6,40.0,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,5,,大西基之,2,■,■,nan,nan,nan,2,0,1,0.0,-0.5,-,0,0,0,-,2,1.00,7,0,0,1,3.6,1,1,0,100.0,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,7,L,松尾敬介,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,8,,川口喬,1,nan,nan,■,nan,nan,4,1,0,0.25,0.25,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,9,,林一壽,3,■,■,■,nan,nan,6,4,0,0.6666666666666666,0.6666666666666666,1.33,0,0,0,-,1,0.33,6,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,10,,山田滉太,3,■,■,■,nan,nan,19,8,5,0.42105263157894735,0.15789473684210525,2.67,2,1,0,50.0,0,-,11,2,5,3,13.6,24,12,2,54.2,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,11,,ストックトンカーティス,3,■,■,■,nan,nan,43,17,7,0.3953488372093023,0.23255813953488372,5.67,19,6,5,31.6,0,-,10,1,3,2,7.5,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,13,L,久保田雅人,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,10,6,65.0,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,16,,濱本豊,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,18,,古賀健太,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,19,,辻口泰地,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,21,,井口直紀,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,22,,藤岡諒馬,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,24,,米田亘希,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0,0,-,,,,,,,,
2021-02-20,大分三好ヴァイセアドラー,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,85,32,13,0.3764705882352941,0.2235294117647059,10.67,25,9,5,36.0,3,1.00,61,3,12,9,3.7,60,26,14,55.0,88,43,6,48.9,4,1.33,5.5,69.8
