試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-23,1,,西澤岳,3,■,■,■,,,31,11,4,0.3548387096774194,0.22580645161290322,3.67,9,2,2,22.2,0,-,8,0,0,2,6.2,0,0,0,-
2019-11-23,2,,白川佑樹,2,,□,□,,,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,1,0,1,0,-25.0,0,0,0,-
2019-11-23,3,,山本翔耶,3,■,□,■,,,13,4,2,0.3076923076923077,0.15384615384615385,1.33,0,0,0,-,1,0.33,7,1,1,1,14.3,30,11,7,48.3
2019-11-23,4,,田中佑輔,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2019-11-23,5,,中野将太,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,11,0,2,2,0.0,0,0,0,-
2019-11-23,6,,納庄皓仁,3,■,■,■,,,21,7,6,0.3333333333333333,0.047619047619047616,2.33,1,0,0,0.0,0,-,11,2,3,0,11.4,14,8,2,64.3
2019-11-23,7,,田中寛人,3,■,■,■,,,12,2,0,0.16666666666666666,0.16666666666666666,0.67,0,0,0,-,2,0.67,4,0,1,0,-6.2,0,0,0,-
2019-11-23,9,L,玉嶋佑樹,3,〇,〇,〇,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,2,75.0
2019-11-23,11,,澁谷杜斗,2,■,■,,,,5,1,2,0.2,-0.2,0.50,0,0,0,-,0,-,3,0,1,0,-8.3,1,0,1,50.0
2019-11-23,12,L,猪岡恭平,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,10,5,65.8
2019-11-23,13,,仲村鴻輝,3,□,■,■,,,5,2,0,0.4,0.4,0.67,0,0,0,-,2,0.67,8,1,0,4,25.0,0,0,0,-
2019-11-23,14,,林優作,3,□,□,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-11-23,チーム合計,チーム合計,チーム合計,3,,,,,,89,27,14,0.30337078651685395,0.14606741573033707,9.00,11,2,2,18.2,5,1.67,55,4,10,9,6.8,68,31,17,58.1
