試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-01,KUROBEアクアフェアリーズ,1,,丸山紗季,1,nan,□,nan,nan,nan,5,1,1,0.2,0.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,4,1,1,37.5
2019-12-01,KUROBEアクアフェアリーズ,3,,間橋香織,3,■,□,■,nan,nan,29,15,1,0.5172413793103449,0.4827586206896552,5.00,0,0,0,-,0,-,6,1,0,0,16.7,22,7,5,43.2
2019-12-01,KUROBEアクアフェアリーズ,4,L,馬場ゆりか,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0
2019-12-01,KUROBEアクアフェアリーズ,5,,白崎麻友香,2,■,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,6,,綿引菜都美,3,■,■,■,nan,nan,11,4,0,0.36363636363636365,0.36363636363636365,1.33,0,0,0,-,1,0.33,10,0,0,2,5.0,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,7,,雪丸梢,3,■,■,■,nan,nan,18,3,1,0.16666666666666666,0.1111111111111111,1.00,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,8,,マナバットアレオナ　デニス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,9,,舛田紗淑,3,■,■,■,nan,nan,24,8,3,0.3333333333333333,0.20833333333333334,2.67,2,0,1,0.0,0,-,8,2,0,2,31.2,32,17,5,60.9
2019-12-01,KUROBEアクアフェアリーズ,11,,杉原若葉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,12,,浮島杏加子,3,■,■,■,nan,nan,16,5,0,0.3125,0.3125,1.67,1,1,0,100.0,0,-,6,0,1,2,4.2,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,13,,梅津憂理,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,15,,小西愛衣,2,nan,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,16,,星加輝,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2019-12-01,KUROBEアクアフェアリーズ,17,,白岩蘭奈,2,□,■,nan,nan,nan,10,3,0,0.3,0.3,1.50,0,0,0,-,0,-,1,0,1,0,-25.0,10,5,2,60.0
2019-12-01,KUROBEアクアフェアリーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,113,39,6,0.34513274336283184,0.2920353982300885,13.00,3,1,1,33.3,1,0.33,50,3,2,8,9.0,70,31,13,53.6
