試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-23,JTマーヴェラス,日立リヴァーレ,1,,芥川愛加,3,■,■,■,nan,nan,11,6,1,54.5,45.5,2.00,0,0,0,-,3,1.00,11,1,1,4,15.9,0,0,0,-,10
2019-03-23,JTマーヴェラス,日立リヴァーレ,2,,林琴奈,3,■,■,■,nan,nan,23,10,2,43.5,34.8,3.33,2,1,1,50.0,1,0.33,7,0,0,1,3.6,17,6,7,55.9,11
2019-03-23,JTマーヴェラス,日立リヴァーレ,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,4,,橘井友香,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,5,,柴田真果,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,6,,田中瑞稀,3,■,■,■,nan,nan,29,6,0,20.7,20.7,2.00,3,0,0,0.0,1,0.33,9,0,1,2,2.8,25,5,6,32.0,7
2019-03-23,JTマーヴェラス,日立リヴァーレ,7,,田中美咲,3,■,■,■,nan,nan,4,2,0,50.0,50.0,0.67,0,0,0,-,0,-,11,0,1,4,6.8,2,0,2,50.0,2
2019-03-23,JTマーヴェラス,日立リヴァーレ,8,,カムンタラーケオカラヤー,3,■,■,■,nan,nan,7,2,1,28.6,14.3,0.67,0,0,0,-,4,1.33,4,0,0,0,0.0,0,0,0,-,6
2019-03-23,JTマーヴェラス,日立リヴァーレ,9,,ミハイロヴィッチブランキツァ,3,■,■,■,nan,nan,32,12,5,37.5,21.9,4.00,6,3,1,50.0,0,-,13,0,1,5,7.7,1,0,0,0.0,12
2019-03-23,JTマーヴェラス,日立リヴァーレ,10,,栗原恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,11,,目黒優佳,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,2,50.0,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,14,,ヒックマンジャスティス,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,3,0,2,33.3,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,15,L,小幡真子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,4,4,54.5,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,16,,山本美沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-23,JTマーヴェラス,日立リヴァーレ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,107,38,9,35.5,27.1,12.67,11,4,2,36.4,9,3.00,63,1,4,16,6.3,63,16,23,43.7,48
