試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-26,デンソーエアリービーズ,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,133,42,11,31.6,23.3,14.00,9,1,3,11.1,11,3.67,65,1,4,17,6.5,70,25,19,49.3,54
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,2,,冨永こよみ,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,3,29.2,0,0,0,-,1
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,3,,サンティアゴアライジャダフニ,3,■,■,■,nan,nan,16,9,1,56.2,50.0,3.00,0,0,0,-,1,0.33,12,0,0,5,10.4,0,0,0,-,10
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,4,,堀江美志,3,■,■,■,nan,nan,24,5,1,20.8,16.7,1.67,3,0,1,0.0,0,-,11,1,0,5,20.5,15,3,8,46.7,6
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,6,,山口珠李,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,7,L,山岸あかね,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,2,66.7,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,8,,吉野優理,3,■,■,■,nan,nan,33,15,1,45.5,42.4,5.00,0,0,0,-,0,-,14,1,1,4,12.5,27,13,6,59.3,16
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,9,,三浦茉実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,10,,佐藤優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,11,,青柳京古,3,■,■,■,nan,nan,9,2,0,22.2,22.2,0.67,0,0,0,-,0,-,10,0,1,3,5.0,2,0,1,25.0,2
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,13,,井上美咲,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,10,0,0,3,7.5,0,0,0,-,1
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,14,,椎名真子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,17,,シュシュニャルカタリナ,3,■,■,■,nan,nan,54,22,0,40.7,40.7,7.33,11,4,0,36.4,2,0.67,11,0,1,1,0.0,1,0,0,0.0,24
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,19,,仁井田桃子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,23,,大室璃紗,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,2,57.1,0
2020-01-26,埼玉上尾メディックス,デンソーエアリービーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,138,54,3,39.1,37.0,18.00,14,4,1,28.6,3,1.00,74,3,3,24,11.1,61,24,19,54.9,60
