試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-12,トヨタ自動車サンホークス,1,,西村駿佑,5,■,■,□,■,■,27,15,2,0.5555555555555556,0.48148148148148145,3.00,4,2,0,50.0,0,-,18,1,2,5,9.7,21,7,5,45.2
2020-01-12,トヨタ自動車サンホークス,2,,渕江陵友,5,■,■,■,□,□,25,8,3,0.32,0.2,1.60,0,0,0,-,2,0.40,13,0,1,1,0.0,41,18,16,63.4
2020-01-12,トヨタ自動車サンホークス,3,,浅川成也,4,nan,□,■,■,■,18,6,1,0.3333333333333333,0.2777777777777778,1.50,0,0,0,-,0,-,10,0,2,1,-2.5,1,1,0,100.0
2020-01-12,トヨタ自動車サンホークス,4,,皆川昂太,4,nan,□,■,■,■,8,2,0,0.25,0.25,0.50,0,0,0,-,3,0.75,7,0,0,0,0.0,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,5,,森本浩矢,5,■,■,■,■,■,12,4,1,0.3333333333333333,0.25,0.80,0,0,0,-,1,0.20,14,1,1,1,7.1,1,1,0,100.0
2020-01-12,トヨタ自動車サンホークス,7,,東野晴輝,4,nan,□,■,■,■,0,0,0,,,-,0,0,0,-,0,-,10,0,1,1,0.0,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,11,L,福島孝輝,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,3,89.3
2020-01-12,トヨタ自動車サンホークス,12,,石黒拓未,2,■,■,nan,nan,nan,2,1,1,0.5,0.0,0.50,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,14,,田中一希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,15,,坂本凱,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,16,,吉岡衛,5,■,■,■,■,■,48,27,2,0.5625,0.5208333333333334,5.40,15,7,1,46.7,1,0.20,17,0,1,3,2.9,6,2,0,33.3
2020-01-12,トヨタ自動車サンホークス,17,,渕江祥平,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,18,,上坂将輝,3,■,■,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,22,,神代優司,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2020-01-12,トヨタ自動車サンホークス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,140,63,10,0.45,0.37857142857142856,12.60,19,9,1,47.4,7,1.40,102,2,8,12,2.9,84,40,24,61.9
