試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2020-10-31,GSS東京サンビームズ,2,,松浦未波,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,15,0,0,4,6.7,0,0,0,-,,,,,,,,
2020-10-31,GSS東京サンビームズ,4,L,平岩沙紀,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,5,6,57.1,,,,,,,,
2020-10-31,GSS東京サンビームズ,5,,色摩知巳,4,■,■,■,■,nan,31,10,0,0.3225806451612903,0.3225806451612903,2.50,0,0,0,-,1,0.25,8,0,0,1,3.1,17,4,7,44.1,,,,,,,,
2020-10-31,GSS東京サンビームズ,6,,勝見咲子,2,■,■,nan,nan,nan,15,6,1,0.4,0.3333333333333333,3.00,1,0,0,0.0,0,-,7,0,0,3,10.7,13,6,5,65.4,,,,,,,,
2020-10-31,GSS東京サンビームズ,11,,愛宕諒子,3,■,■,■,nan,nan,15,3,1,0.2,0.13333333333333333,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,,,,,,,,
2020-10-31,GSS東京サンビームズ,12,,本間有貴,2,■,■,nan,nan,nan,8,2,1,0.25,0.125,1.00,0,0,0,-,0,-,4,0,1,0,-6.2,1,0,1,50.0,,,,,,,,
2020-10-31,GSS東京サンビームズ,15,,伊藤きわ美,3,nan,□,■,■,nan,19,4,1,0.21052631578947367,0.15789473684210525,1.33,1,0,0,0.0,1,0.33,11,1,2,1,6.8,17,9,4,64.7,,,,,,,,
2020-10-31,GSS東京サンビームズ,16,,西條華子,4,□,□,□,■,nan,9,4,0,0.4444444444444444,0.4444444444444444,1.00,0,0,0,-,1,0.25,12,1,2,3,10.4,16,9,2,62.5,,,,,,,,
2020-10-31,GSS東京サンビームズ,17,,土屋智菜実,1,nan,□,nan,nan,nan,7,1,1,0.14285714285714285,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,2,0,1,25.0,,,,,,,,
2020-10-31,GSS東京サンビームズ,20,,松尾由紀子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,9,3,1,4,41.7,0,0,0,-,,,,,,,,
2020-10-31,GSS東京サンビームズ,21,,張心穆意,4,■,■,■,■,nan,37,20,0,0.5405405405405406,0.5405405405405406,5.00,0,0,0,-,3,0.75,11,0,0,3,6.8,0,0,0,-,,,,,,,,
2020-10-31,GSS東京サンビームズ,24,L,前村明里,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,GSS東京サンビームズ,25,,賀谷明日光,2,nan,nan,■,■,nan,13,6,0,0.46153846153846156,0.46153846153846156,3.00,0,0,0,-,0,-,5,1,0,0,20.0,0,0,0,-,,,,,,,,
2020-10-31,GSS東京サンビームズ,26,,畠山初音,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,4,2,2,75.0,,,,,,,,
2020-10-31,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,154,56,5,0.36363636363636365,0.33116883116883117,14.00,2,0,0,0.0,7,1.75,91,6,6,22,11.0,84,35,28,58.3,180,65,18,36.1,6,1.50,9.3,63.3
2020-10-31,千葉エンゼルクロス,4,,石川綾菜,3,nan,□,■,□,nan,17,6,3,0.35294117647058826,0.17647058823529413,2.00,2,0,0,0.0,0,-,6,0,0,2,8.3,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,5,,森田紫,4,■,■,■,■,nan,21,5,3,0.23809523809523808,0.09523809523809523,1.25,0,0,0,-,0,-,13,1,0,6,19.2,1,1,0,100.0,,,,,,,,
2020-10-31,千葉エンゼルクロス,7,,渋川小夏,4,■,■,■,■,nan,37,17,4,0.4594594594594595,0.35135135135135137,4.25,1,0,1,0.0,0,-,16,0,0,4,6.2,25,10,7,54.0,,,,,,,,
2020-10-31,千葉エンゼルクロス,9,,岡村真衣,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,11,,関根友香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,12,,吉田奈未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,13,,木村汐里,4,■,■,■,■,nan,55,22,5,0.4,0.3090909090909091,5.50,1,1,0,100.0,0,-,11,1,1,0,6.8,37,20,7,63.5,,,,,,,,
2020-10-31,千葉エンゼルクロス,14,L,鶴ヶ崎佳寿葉,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,2,72.2,,,,,,,,
2020-10-31,千葉エンゼルクロス,15,,中島優花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,16,,名原寧音,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,14,0,0,3,5.4,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,18,,徳石あかり,4,■,■,■,■,nan,20,10,0,0.5,0.5,2.50,0,0,0,-,6,1.50,11,1,0,2,13.6,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,19,,鶴田佳菜,4,■,■,□,■,nan,28,4,3,0.14285714285714285,0.03571428571428571,1.00,2,0,0,0.0,0,-,12,0,0,2,4.2,0,0,0,-,,,,,,,,
2020-10-31,千葉エンゼルクロス,20,,古川友,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0,,,,,,,,
2020-10-31,千葉エンゼルクロス,21,,松原南,1,nan,nan,□,nan,nan,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,,,,,,,,
2020-10-31,千葉エンゼルクロス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,180,65,18,0.3611111111111111,0.2611111111111111,16.25,6,1,1,16.7,6,1.50,86,3,1,21,9.3,83,44,17,63.3,154,56,5,36.4,7,1.75,11.0,58.3
2020-10-31,JAぎふリオレーナ,3,,梅田莉樹子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,JAぎふリオレーナ,5,,山本裕香,5,■,■,■,■,■,65,20,5,0.3076923076923077,0.23076923076923078,4.00,8,2,1,25.0,1,0.20,14,0,2,8,10.7,5,3,1,70.0,,,,,,,,
2020-10-31,JAぎふリオレーナ,6,,宮井遥,2,■,■,nan,nan,nan,21,5,3,0.23809523809523808,0.09523809523809523,2.50,4,2,0,50.0,2,1.00,4,0,0,2,12.5,1,0,0,0.0,,,,,,,,
2020-10-31,JAぎふリオレーナ,8,,岩永明奈,2,■,■,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,6,0,0,2,8.3,0,0,0,-,,,,,,,,
2020-10-31,JAぎふリオレーナ,9,,本間真樹子,5,■,■,■,■,■,27,13,0,0.48148148148148145,0.48148148148148145,2.60,0,0,0,-,2,0.40,16,0,0,6,9.4,3,2,1,83.3,,,,,,,,
2020-10-31,JAぎふリオレーナ,10,,高橋侑里,5,■,■,■,■,■,49,20,1,0.40816326530612246,0.3877551020408163,4.00,4,2,0,50.0,2,0.40,17,0,1,9,11.8,40,18,12,60.0,,,,,,,,
2020-10-31,JAぎふリオレーナ,11,,野村美友,5,■,■,■,■,■,11,4,1,0.36363636363636365,0.2727272727272727,0.80,0,0,0,-,2,0.40,21,0,1,9,9.5,0,0,0,-,,,,,,,,
2020-10-31,JAぎふリオレーナ,12,,井上実咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,JAぎふリオレーナ,13,L,岡田倫奈,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,JAぎふリオレーナ,15,,齊藤望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,JAぎふリオレーナ,16,L,目加田莉央,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,7,9,60.5,,,,,,,,
2020-10-31,JAぎふリオレーナ,17,,唐川愛璃,3,nan,nan,■,■,■,0,0,0,,,-,0,0,0,-,0,-,14,3,0,5,30.4,1,0,0,0.0,,,,,,,,
2020-10-31,JAぎふリオレーナ,19,,柳沼優花,4,nan,□,■,■,■,42,15,4,0.35714285714285715,0.2619047619047619,3.75,3,1,2,33.3,0,-,12,0,2,3,2.1,29,12,9,56.9,,,,,,,,
2020-10-31,JAぎふリオレーナ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,216,77,14,0.35648148148148145,0.2916666666666667,15.40,19,7,3,36.8,10,2.00,104,3,6,44,12.0,98,42,32,59.2,204,68,9,33.3,12,2.40,5.6,41.3
2020-10-31,大野石油広島オイラーズ,1,,北川海育,5,■,■,■,■,■,22,4,0,0.18181818181818182,0.18181818181818182,0.80,0,0,0,-,3,0.60,10,0,0,4,10.0,0,0,0,-,,,,,,,,
2020-10-31,大野石油広島オイラーズ,2,,大西真咲,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,8,3,0,37.5,,,,,,,,
2020-10-31,大野石油広島オイラーズ,3,,宮澤千陽,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,大野石油広島オイラーズ,5,,蠣崎真衣,5,■,■,■,■,■,67,22,5,0.3283582089552239,0.2537313432835821,4.40,5,1,0,20.0,0,-,24,0,0,6,6.2,33,9,8,39.4,,,,,,,,
2020-10-31,大野石油広島オイラーズ,6,,川瀬ちあき,4,□,□,nan,□,■,18,5,0,0.2777777777777778,0.2777777777777778,1.25,2,0,0,0.0,1,0.25,10,0,2,0,-5.0,7,1,3,35.7,,,,,,,,
2020-10-31,大野石油広島オイラーズ,7,,坂口莉乃,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,18,1,1,1,5.6,0,0,0,-,,,,,,,,
2020-10-31,大野石油広島オイラーズ,9,,佐藤愛美,4,■,■,■,■,nan,37,15,1,0.40540540540540543,0.3783783783783784,3.75,1,0,0,0.0,2,0.50,14,0,0,4,7.1,0,0,0,-,,,,,,,,
2020-10-31,大野石油広島オイラーズ,10,,山内佑里子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-31,大野石油広島オイラーズ,12,,駒田愛実,5,■,■,■,■,■,44,15,1,0.3409090909090909,0.3181818181818182,3.00,4,1,0,25.0,1,0.20,7,0,0,2,7.1,40,13,10,45.0,,,,,,,,
2020-10-31,大野石油広島オイラーズ,14,,西田智美,5,■,■,■,■,■,12,5,2,0.4166666666666667,0.25,1.00,0,0,0,-,5,1.00,15,0,0,4,6.7,0,0,0,-,,,,,,,,
2020-10-31,大野石油広島オイラーズ,15,,斉藤有香,1,nan,nan,nan,nan,□,3,2,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,0,-,1,0,0,1,25.0,2,2,0,100.0,,,,,,,,
