試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-08,2,,ドリスジェニファー,4,■,■,■,■,nan,23,11,2,0.4782608695652174,0.391304347826087,2.75,0,0,0,-,1,0.25,12,1,1,3,12.5,0,0,0,-
2019-12-08,3,L,吉安遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-08,4,,宇田沙織,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,2,0,1,25.0
2019-12-08,6,,村上華澄,3,■,■,■,nan,nan,14,4,1,0.2857142857142857,0.21428571428571427,1.33,0,0,0,-,1,0.33,15,0,1,3,3.3,1,1,0,100.0
2019-12-08,7,,合屋咲希,1,□,nan,nan,nan,nan,2,2,0,1.0,1.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-08,8,,高相みな実,2,nan,nan,□,□,nan,9,1,1,0.1111111111111111,0.0,0.50,1,0,0,0.0,2,1.00,1,0,0,1,25.0,8,4,1,56.2
2019-12-08,9,,山下遥香,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-
2019-12-08,11,,堀口あやか,4,■,■,■,■,nan,39,8,6,0.20512820512820512,0.05128205128205128,2.00,4,0,1,0.0,1,0.25,12,0,3,0,-6.2,12,6,3,62.5
2019-12-08,12,,清水眞衣,2,nan,nan,□,■,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-
2019-12-08,13,,津賀菜緒,4,■,■,■,■,nan,39,8,2,0.20512820512820512,0.15384615384615385,2.00,0,0,0,-,0,-,6,0,1,2,4.2,0,0,0,-
2019-12-08,14,,島畑奈緒子,4,■,■,■,■,nan,5,3,0,0.6,0.6,0.75,0,0,0,-,0,-,13,0,1,7,11.5,0,0,0,-
2019-12-08,17,L,筒井さやか,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,6,62.5
2019-12-08,19,,スークソッドタナッチャ,2,nan,nan,□,□,nan,9,2,0,0.2222222222222222,0.2222222222222222,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2019-12-08,33,,和才奈々美,4,■,■,■,■,nan,37,10,1,0.2702702702702703,0.24324324324324326,2.50,0,0,0,-,0,-,12,0,1,4,6.2,35,16,5,52.9
2019-12-08,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,180,49,13,0.2722222222222222,0.2,12.25,5,0,1,0.0,5,1.25,82,1,9,22,5.2,74,34,16,56.8
