試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,2,L,佐藤澪,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,3,,高橋沙織,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,4,,比金桃子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,5,,内瀬戸真実,3,■,■,■,nan,nan,22,9,2,40.9,31.8,3.00,1,1,0,100.0,1,0.33,10,0,0,2,5.0,26,12,7,59.6,10
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,6,,村永奈央,3,■,■,■,nan,nan,28,11,2,39.3,32.1,3.67,0,0,0,-,0,-,10,0,1,2,2.5,17,8,3,55.9,11
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,8,L,榊原美沙都,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,6,2,77.8,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,10,,小田桃香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,11,,荒木絵里香,3,■,■,■,nan,nan,10,3,0,30.0,30.0,1.00,0,0,0,-,3,1.00,18,1,1,9,16.7,1,1,0,100.0,7
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,12,,渡邊彩,3,■,■,■,nan,nan,14,5,0,35.7,35.7,1.67,0,0,0,-,4,1.33,7,0,0,4,14.3,1,1,0,100.0,9
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,13,,オズソイネリマン,3,■,■,■,nan,nan,41,18,3,43.9,36.6,6.00,8,4,0,50.0,2,0.67,12,2,0,4,25.0,0,0,0,-,22
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,15,,杉郁香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,17,,藪田美穂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,18,,山上有紀,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,16,1,2,5,10.9,0,0,0,-,1
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,19,,安井由香子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,0.0,1,0,0,0.0,0
2019-03-17,トヨタ車体クインシーズ,埼玉上尾メディックス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,46,7,39.3,33.3,15.33,9,5,0,55.6,10,3.33,76,4,5,27,12.5,55,28,12,61.8,60
