試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-31,JTサンダーズ広島,東レアローズ,1,,安永拓弥,3,■,■,■,nan,nan,10,7,0,70.0,70.0,2.33,0,0,0,-,0,-,5,0,1,0,-5.0,1,0,1,50.0,7
2020-10-31,JTサンダーズ広島,東レアローズ,2,,小野寺太志,3,■,■,■,nan,nan,16,7,0,43.8,43.8,2.33,0,0,0,-,3,1.00,18,1,1,6,12.5,0,0,0,-,11
2020-10-31,JTサンダーズ広島,東レアローズ,3,,深津旭弘,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,15,1,1,3,10.0,0,0,0,-,2
2020-10-31,JTサンダーズ広島,東レアローズ,4,,中島健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,6,,エドガートーマス,3,■,■,■,nan,nan,34,18,1,52.9,50.0,6.00,12,7,1,58.3,1,0.33,10,0,3,4,2.5,0,0,0,-,19
2020-10-31,JTサンダーズ広島,東レアローズ,7,,八子大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,8,,武智洸史,3,■,■,■,nan,nan,9,6,2,66.7,44.4,2.00,0,0,0,-,1,0.33,7,0,3,1,-7.1,9,5,3,72.2,7
2020-10-31,JTサンダーズ広島,東レアローズ,10,,井上航,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,12,,合田心平,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,15,L,唐川大志,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,5,5,57.7,0
2020-10-31,JTサンダーズ広島,東レアローズ,16,,西知恕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,17,,金子聖輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,18,,山本将平,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2020-10-31,JTサンダーズ広島,東レアローズ,19,,陳建禎,3,■,■,■,nan,nan,16,8,0,50.0,50.0,2.67,1,1,0,100.0,2,0.67,15,0,2,3,1.7,31,13,5,50.0,10
2020-10-31,JTサンダーズ広島,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,86,47,3,54.7,51.2,15.67,13,8,1,61.5,7,2.33,74,2,11,18,5.1,54,23,14,55.6,56
