試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-01-17,JTサンダーズ広島,1,,安永拓弥,3,■,■,■,nan,nan,4,2,0,0.5,0.5,0.67,0,0,0,-,0,-,8,0,2,0,-6.2,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,2,,小野寺太志,5,■,■,■,■,■,15,10,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,3,0.60,16,0,1,1,0.0,3,2,1,83.3,,,,,,,,
2021-01-17,JTサンダーズ広島,3,,深津旭弘,5,■,■,■,■,■,3,3,0,1.0,1.0,0.60,0,0,0,-,1,0.20,17,0,0,6,8.8,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,4,,中島健太,4,□,□,nan,■,■,3,3,0,1.0,1.0,0.75,0,0,0,-,0,-,4,0,2,0,-12.5,1,1,0,100.0,,,,,,,,
2021-01-17,JTサンダーズ広島,5,,井上慎一朗,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,6,,エドガートーマス,5,■,■,■,■,■,49,26,2,0.5306122448979592,0.4897959183673469,5.20,21,11,2,52.4,1,0.20,22,1,6,7,5.7,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,8,,武智洸史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,10,L,井上航,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,12,,合田心平,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,14,,熊倉允,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,15,L,唐川大志,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,5,3,40.6,,,,,,,,
2021-01-17,JTサンダーズ広島,17,,金子聖輝,2,nan,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-17,JTサンダーズ広島,18,,山本将平,5,■,■,■,■,■,23,7,1,0.30434782608695654,0.2608695652173913,1.40,3,0,0,0.0,3,0.60,22,1,2,8,11.4,33,13,6,48.5,,,,,,,,
2021-01-17,JTサンダーズ広島,19,,陳建禎,5,■,■,■,■,■,30,13,3,0.43333333333333335,0.3333333333333333,2.60,5,2,0,40.0,2,0.40,16,0,4,4,0.0,38,14,10,50.0,,,,,,,,
2021-01-17,JTサンダーズ広島,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,127,64,6,0.5039370078740157,0.4566929133858268,12.80,29,13,2,44.8,10,2.00,108,2,18,27,3.9,91,35,20,49.5,136,75,7,55.1,5,1.00,7.1,57.9
