試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-01,2,,クラウジノファビアナ,3,■,■,■,,,15,7,0,0.4666666666666667,0.4666666666666667,2.33,0,0,0,-,3,1.00,5,0,0,2,10.0,0,0,0,-
2019-12-01,3,,新鍋理沙,3,■,■,■,,,18,6,3,0.3333333333333333,0.16666666666666666,2.00,0,0,0,-,0,-,11,0,0,1,2.3,15,10,2,73.3
2019-12-01,4,,岩坂名奈,3,■,■,■,,,9,5,0,0.5555555555555556,0.5555555555555556,1.67,0,0,0,-,0,-,11,0,0,2,4.5,1,0,1,50.0
2019-12-01,5,,井上愛里沙,3,■,■,■,,,36,15,1,0.4166666666666667,0.3888888888888889,5.00,2,0,1,0.0,0,-,11,0,1,0,-2.3,12,7,2,66.7
2019-12-01,6,,石井優希,3,■,■,■,,,27,10,1,0.37037037037037035,0.3333333333333333,3.33,2,0,0,0.0,0,-,10,0,2,3,2.5,16,11,1,71.9
2019-12-01,7,,加藤光,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,8,,野本梨佳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,10,,座安琴希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,6,4,1,75.0
2019-12-01,11,,栄絵里香,3,□,■,■,,,0,0,0,,,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-
2019-12-01,13,,帯川きよら,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-01,14,,中川美柚,3,□,□,□,,,4,2,0,0.5,0.5,0.67,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2019-12-01,18,L,戸江真奈,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,12,2,76.5
2019-12-01,19,,平山詩嫣,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2019-12-01,24,,小島絢野,1,■,,,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-
2019-12-01,チーム合計,チーム合計,チーム合計,3,,,,,,109,45,5,0.41284403669724773,0.3669724770642202,15.00,4,0,1,0.0,3,1.00,64,0,4,8,1.6,68,44,9,71.3
