試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2010-03-13,デンソーエアリービーズ,東レアローズ,2,,矢野美子,3,■,■,■,nan,nan,17,13,0,76.5,76.5,4.33,0,0,0,-,1,0.33,14,0,0,6,10.7,0,0,0,-,14
2010-03-13,デンソーエアリービーズ,東レアローズ,3,,黒羽桂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-03-13,デンソーエアリービーズ,東レアローズ,4,,細田絵理,1,■,nan,nan,nan,nan,10,4,0,40.0,40.0,4.00,0,0,0,-,0,-,2,0,0,2,25.0,10,4,0,40.0,4
2010-03-13,デンソーエアリービーズ,東レアローズ,5,,熊谷桜子,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,1,1,0,11.4,0,0,0,-,1
2010-03-13,デンソーエアリービーズ,東レアローズ,7,,石井里沙,2,nan,■,■,nan,nan,18,2,2,11.1,0.0,1.00,0,0,0,-,0,-,5,0,1,0,0.0,17,9,0,52.9,2
2010-03-13,デンソーエアリービーズ,東レアローズ,8,,井上香織,3,■,■,■,nan,nan,12,7,0,58.3,58.3,2.33,0,0,0,-,2,0.67,15,0,0,6,10.0,1,1,0,100.0,9
2010-03-13,デンソーエアリービーズ,東レアローズ,9,,櫻井由香,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,3,0,100.0,0
2010-03-13,デンソーエアリービーズ,東レアローズ,14,,大槻真弥,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2010-03-13,デンソーエアリービーズ,東レアローズ,15,,奥田恭子,2,□,nan,■,nan,nan,14,2,0,14.3,14.3,1.00,0,0,0,-,1,0.50,4,0,0,1,6.2,7,4,0,57.1,3
2010-03-13,デンソーエアリービーズ,東レアローズ,16,L,片下恭子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,0,63.6,0
2010-03-13,デンソーエアリービーズ,東レアローズ,18,,井上奈々朱,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2010-03-13,デンソーエアリービーズ,東レアローズ,19,L,泉岡未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2010-03-13,デンソーエアリービーズ,東レアローズ,20,,鈴木裕子,3,■,■,■,nan,nan,17,10,0,58.8,58.8,3.33,0,0,0,-,0,-,11,0,1,5,11.4,13,10,0,76.9,10
2010-03-13,デンソーエアリービーズ,東レアローズ,34,,スタエレンスシャイーヌ,2,■,■,nan,nan,nan,28,5,5,17.9,0.0,2.50,5,1,0,20.0,0,-,5,0,1,3,15.0,2,2,0,100.0,5
2010-03-13,デンソーエアリービーズ,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,43,7,36.8,30.8,14.33,5,1,0,20.0,4,1.33,64,1,4,24,10.6,65,41,0,63.1,48
