試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-10-12,10,PFUブルーキャッツ,2,,ドリスジェニファー,4,■,■,■,■,nan,23,8,2,0.34782608695652173,0.2608695652173913,2.00,0,0,0,-,2,0.50,15,0,1,3,3.3,0,0,0,-
2019-10-12,10,PFUブルーキャッツ,3,L,吉安遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-12,10,PFUブルーキャッツ,4,,宇田沙織,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,1,0,1,50.0
2019-10-12,10,PFUブルーキャッツ,5,,江畑幸子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-12,10,PFUブルーキャッツ,6,,村上華澄,4,■,■,■,■,nan,15,8,1,0.5333333333333333,0.4666666666666667,2.00,0,0,0,-,0,-,16,1,1,6,14.1,1,0,0,0.0
2019-10-12,10,PFUブルーキャッツ,8,,高相みな実,2,□,nan,□,nan,nan,8,2,2,0.25,0.0,1.00,0,0,0,-,1,0.50,0,0,0,0,-,4,3,0,75.0
2019-10-12,10,PFUブルーキャッツ,9,,山下遥香,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2019-10-12,10,PFUブルーキャッツ,11,,堀口あやか,4,■,■,■,■,nan,42,13,0,0.30952380952380953,0.30952380952380953,3.25,3,0,0,0.0,0,-,14,0,0,3,5.4,30,11,9,51.7
2019-10-12,10,PFUブルーキャッツ,12,,清水眞衣,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-10-12,10,PFUブルーキャッツ,13,,津賀菜緒,4,■,■,■,■,nan,29,13,0,0.4482758620689655,0.4482758620689655,3.25,6,1,0,16.7,0,-,14,2,2,3,16.1,1,0,0,0.0
